JobID,JobTitle,Company,Location,Skill,ExperienceLevel,Salary_LPA,PostedDate,Year,Month
8393,Data Analyst,TCS,Bangalore,Azure,Leadership,25.8,12-09-2020,2020,Sep
8394,Software Engineer,Capgemini,Pune,Machine Learning,Mid-Level,14.8,01-09-2020,2020,Sep
8395,ML Engineer,Accenture,Kolkata,Tableau,Mid-Level,22.7,04-06-2020,2020,Jun
8396,Business Analyst,IBM,Noida,SQL,Fresher,28.9,08-08-2022,2022,Aug
8397,Software Engineer,Infosys,Gurgaon,R,Mid-Level,27.1,18-09-2021,2021,Sep
8398,ML Engineer,Deloitte,Chennai,Machine Learning,Mid-Level,18.1,23-01-2020,2020,Jan
8399,Data Engineer,Oracle,Chennai,Azure,Mid-Level,18.6,14-06-2022,2022,Jun
8400,ML Engineer,HCLTech,Chennai,Spark,Fresher,16.6,14-12-2020,2020,Dec
8401,ML Engineer,TCS,Pune,Machine Learning,Senior,5.8,17-05-2021,2021,May
8402,Data Engineer,Accenture,Chennai,Azure,Senior,22.2,21-11-2022,2022,Nov
8403,ML Engineer,Zoho,Noida,Spark,Fresher,11.9,04-08-2022,2022,Aug
8404,Data Analyst,Infosys,Hyderabad,Excel,Mid-Level,14.8,12-09-2022,2022,Sep
8405,Business Analyst,Flipkart,Pune,AWS,Senior,4.2,20-04-2020,2020,Apr
8406,Project Manager,Infosys,Hyderabad,Python,Fresher,15.6,16-02-2022,2022,Feb
8407,Data Analyst,Wipro,Ahmedabad,R,Leadership,11.9,20-01-2020,2020,Jan
8408,Data Analyst,Deloitte,Ahmedabad,R,Senior,19.9,14-09-2021,2021,Sep
8409,Data Analyst,Cognizant,Delhi,Excel,Fresher,15.4,21-01-2020,2020,Jan
8410,Software Engineer,Flipkart,Ahmedabad,Machine Learning,Senior,25.6,29-01-2020,2020,Jan
8411,Data Engineer,Zoho,Delhi,Excel,Fresher,22.3,21-03-2020,2020,Mar
8412,Data Scientist,Cognizant,Hyderabad,Power BI,Mid-Level,23.2,18-07-2022,2022,Jul
8413,Software Engineer,Wipro,Pune,Tableau,Fresher,26.3,29-03-2020,2020,Mar
8414,Business Analyst,IBM,Bangalore,Excel,Leadership,4.6,22-08-2020,2020,Aug
8415,ML Engineer,IBM,Kolkata,Tableau,Senior,29.3,16-06-2022,2022,Jun
8416,Data Scientist,Zoho,Delhi,AWS,Fresher,22.3,15-10-2022,2022,Oct
8417,Project Manager,Zoho,Delhi,Python,Mid-Level,18.5,07-03-2022,2022,Mar
8418,Data Scientist,Capgemini,Pune,SQL,Fresher,8.1,04-07-2021,2021,Jul
8419,Data Scientist,Tech Mahindra,Noida,Tableau,Leadership,23.6,30-03-2020,2020,Mar
8420,Business Analyst,Wipro,Bangalore,Tableau,Fresher,8.3,06-03-2022,2022,Mar
8421,ML Engineer,Cognizant,Bangalore,Python,Mid-Level,25.4,09-05-2020,2020,May
8422,Data Analyst,Capgemini,Delhi,Python,Mid-Level,27.9,03-10-2022,2022,Oct
8423,Business Analyst,Wipro,Chennai,R,Senior,7.5,11-11-2020,2020,Nov
8424,Business Analyst,Deloitte,Chennai,Python,Mid-Level,22.3,30-10-2021,2021,Oct
8425,DevOps Engineer,TCS,Kolkata,Spark,Mid-Level,19.5,27-03-2021,2021,Mar
8426,Data Scientist,Accenture,Delhi,SQL,Mid-Level,23.6,17-01-2021,2021,Jan
8427,Business Analyst,HCLTech,Gurgaon,Power BI,Fresher,9.7,04-03-2020,2020,Mar
8428,Business Analyst,Zoho,Chennai,Machine Learning,Mid-Level,24.1,18-11-2020,2020,Nov
8429,Project Manager,Wipro,Hyderabad,Tableau,Mid-Level,24.5,14-10-2021,2021,Oct
8430,DevOps Engineer,Infosys,Delhi,Machine Learning,Senior,16.2,22-09-2021,2021,Sep
8431,Data Analyst,Wipro,Chennai,AWS,Fresher,12,24-07-2022,2022,Jul
8432,Business Analyst,IBM,Hyderabad,AWS,Fresher,5.3,16-12-2022,2022,Dec
8433,Data Analyst,IBM,Delhi,AWS,Mid-Level,25.4,03-02-2021,2021,Feb
8434,Data Analyst,Wipro,Gurgaon,Power BI,Fresher,27.6,02-07-2021,2021,Jul
8435,DevOps Engineer,Zoho,Pune,Tableau,Mid-Level,19.4,23-02-2022,2022,Feb
8436,Data Engineer,Infosys,Noida,Python,Fresher,13.4,08-05-2022,2022,May
8437,Data Analyst,Infosys,Noida,Spark,Fresher,7.3,09-06-2021,2021,Jun
8438,Business Analyst,IBM,Ahmedabad,Python,Mid-Level,11,11-04-2022,2022,Apr
8439,DevOps Engineer,Deloitte,Hyderabad,Python,Fresher,25.4,18-10-2021,2021,Oct
8440,Data Scientist,Amazon,Hyderabad,Machine Learning,Senior,25.6,01-09-2022,2022,Sep
8441,DevOps Engineer,Accenture,Kolkata,Spark,Fresher,6.1,29-07-2022,2022,Jul
8442,Software Engineer,Amazon,Chennai,SQL,Mid-Level,6.8,20-10-2021,2021,Oct
8443,Business Analyst,Cognizant,Gurgaon,Azure,Mid-Level,5.5,26-02-2021,2021,Feb
8444,ML Engineer,Capgemini,Pune,R,Fresher,18.7,25-10-2021,2021,Oct
8445,Data Analyst,Cognizant,Hyderabad,Spark,Leadership,18.7,14-12-2020,2020,Dec
8446,Project Manager,Oracle,Chennai,Tableau,Leadership,9.2,08-08-2021,2021,Aug
8447,ML Engineer,Oracle,Pune,SQL,Mid-Level,17.6,01-12-2020,2020,Dec
8448,DevOps Engineer,Deloitte,Gurgaon,AWS,Senior,20.3,26-09-2020,2020,Sep
8449,Project Manager,Tech Mahindra,Kolkata,Excel,Fresher,7.4,10-11-2022,2022,Nov
8450,DevOps Engineer,Tech Mahindra,Ahmedabad,Tableau,Fresher,25.4,27-02-2022,2022,Feb
8451,ML Engineer,TCS,Pune,R,Mid-Level,9.1,06-12-2020,2020,Dec
8452,Data Engineer,Flipkart,Chennai,Spark,Mid-Level,16.2,16-08-2021,2021,Aug
8453,ML Engineer,TCS,Mumbai,Power BI,Leadership,5.2,28-08-2020,2020,Aug
8454,ML Engineer,Wipro,Bangalore,Tableau,Fresher,8.9,17-10-2020,2020,Oct
8455,Project Manager,Zoho,Kolkata,Spark,Mid-Level,21.8,29-08-2022,2022,Aug
8456,Software Engineer,Cognizant,Noida,AWS,Senior,12.6,26-10-2021,2021,Oct
8457,Data Analyst,HCLTech,Gurgaon,Python,Leadership,5.7,27-12-2022,2022,Dec
8458,DevOps Engineer,Wipro,Noida,Machine Learning,Senior,20.6,06-08-2022,2022,Aug
8459,DevOps Engineer,TCS,Delhi,R,Mid-Level,4.7,06-03-2020,2020,Mar
8460,Data Scientist,Cognizant,Bangalore,Spark,Leadership,28.2,06-05-2021,2021,May
8461,Software Engineer,Flipkart,Kolkata,Machine Learning,Mid-Level,4.2,20-07-2021,2021,Jul
8462,Data Analyst,TCS,Noida,R,Fresher,11.6,01-05-2022,2022,May
8463,Business Analyst,HCLTech,Pune,R,Mid-Level,8.7,05-01-2020,2020,Jan
8464,Data Scientist,Oracle,Kolkata,Python,Mid-Level,8.1,23-07-2020,2020,Jul
8465,ML Engineer,Amazon,Ahmedabad,Machine Learning,Mid-Level,26.6,10-07-2021,2021,Jul
8466,Data Scientist,IBM,Mumbai,R,Senior,7.4,18-06-2020,2020,Jun
8467,Project Manager,Accenture,Chennai,Azure,Fresher,26.9,23-05-2022,2022,May
8468,Data Engineer,HCLTech,Gurgaon,AWS,Fresher,9.9,23-02-2021,2021,Feb
8469,DevOps Engineer,Zoho,Noida,Azure,Fresher,13.7,18-03-2021,2021,Mar
8470,Software Engineer,Capgemini,Mumbai,R,Leadership,19.5,09-05-2022,2022,May
8471,Data Analyst,Infosys,Noida,R,Leadership,12.7,01-02-2020,2020,Feb
8472,Data Scientist,HCLTech,Bangalore,Python,Mid-Level,25.6,30-04-2020,2020,Apr
8473,ML Engineer,Deloitte,Noida,Machine Learning,Leadership,11.2,19-11-2022,2022,Nov
8474,DevOps Engineer,Infosys,Chennai,R,Mid-Level,4.9,10-09-2022,2022,Sep
8475,Data Engineer,HCLTech,Gurgaon,Azure,Fresher,19.5,24-01-2020,2020,Jan
8476,Data Scientist,Tech Mahindra,Chennai,Machine Learning,Mid-Level,8.2,10-01-2021,2021,Jan
8477,Software Engineer,Cognizant,Noida,Tableau,Senior,12.3,14-12-2021,2021,Dec
8478,Data Analyst,Zoho,Mumbai,R,Mid-Level,14.5,03-10-2021,2021,Oct
8479,Data Scientist,Oracle,Kolkata,Excel,Fresher,24.2,09-10-2020,2020,Oct
8480,Data Engineer,TCS,Hyderabad,Excel,Senior,8.1,17-02-2022,2022,Feb
8481,Project Manager,Capgemini,Chennai,R,Mid-Level,8.2,02-06-2021,2021,Jun
8482,Data Scientist,Infosys,Ahmedabad,Python,Fresher,27.3,18-12-2021,2021,Dec
8483,Business Analyst,TCS,Mumbai,Tableau,Mid-Level,20.1,24-04-2021,2021,Apr
8484,Data Analyst,Zoho,Delhi,R,Mid-Level,10,23-04-2021,2021,Apr
8485,DevOps Engineer,Flipkart,Bangalore,Tableau,Senior,23.3,21-05-2020,2020,May
8486,Data Analyst,Cognizant,Pune,Power BI,Fresher,8.4,20-03-2020,2020,Mar
8487,Data Analyst,TCS,Delhi,Power BI,Senior,27.5,29-03-2021,2021,Mar
8488,Project Manager,Tech Mahindra,Hyderabad,R,Mid-Level,16,27-03-2021,2021,Mar
8489,Software Engineer,IBM,Bangalore,Tableau,Leadership,25.7,15-08-2020,2020,Aug
8490,Data Analyst,Capgemini,Chennai,Tableau,Mid-Level,7,12-05-2021,2021,May
8491,Software Engineer,Accenture,Mumbai,R,Leadership,12.9,27-11-2022,2022,Nov
8492,Data Analyst,Amazon,Mumbai,Spark,Mid-Level,10.3,03-08-2021,2021,Aug
8493,Data Analyst,HCLTech,Delhi,Azure,Mid-Level,23.1,26-12-2022,2022,Dec
8494,Project Manager,Infosys,Noida,Power BI,Fresher,18.3,19-09-2022,2022,Sep
8495,Project Manager,Accenture,Chennai,Machine Learning,Leadership,26.8,12-04-2022,2022,Apr
8496,Data Analyst,Oracle,Gurgaon,Excel,Mid-Level,23.8,15-06-2021,2021,Jun
8497,Project Manager,Deloitte,Ahmedabad,Azure,Leadership,29.9,16-04-2022,2022,Apr
8498,ML Engineer,Accenture,Pune,Azure,Senior,13,05-02-2020,2020,Feb
8499,Data Scientist,Zoho,Hyderabad,Excel,Senior,19,23-01-2022,2022,Jan
8500,Business Analyst,Tech Mahindra,Ahmedabad,Spark,Senior,16.3,28-04-2022,2022,Apr
8501,Project Manager,HCLTech,Noida,Python,Mid-Level,14.3,06-09-2022,2022,Sep
8502,Project Manager,TCS,Pune,Machine Learning,Leadership,25.5,27-05-2020,2020,May
8503,Business Analyst,Cognizant,Chennai,Spark,Mid-Level,17,02-04-2020,2020,Apr
8504,Data Analyst,Amazon,Chennai,AWS,Mid-Level,6.1,14-05-2021,2021,May
8505,Data Analyst,Oracle,Pune,AWS,Mid-Level,29.4,10-10-2020,2020,Oct
8506,Project Manager,TCS,Pune,SQL,Mid-Level,23.6,07-12-2021,2021,Dec
8507,ML Engineer,Infosys,Ahmedabad,R,Mid-Level,20.4,09-01-2021,2021,Jan
8508,Data Analyst,Accenture,Kolkata,Excel,Senior,20.9,01-10-2020,2020,Oct
8509,Business Analyst,Cognizant,Chennai,Excel,Mid-Level,25.8,02-07-2021,2021,Jul
8510,DevOps Engineer,TCS,Gurgaon,AWS,Leadership,10.7,22-10-2020,2020,Oct
8511,DevOps Engineer,IBM,Pune,Azure,Mid-Level,27.5,24-07-2020,2020,Jul
8512,DevOps Engineer,Wipro,Gurgaon,Tableau,Mid-Level,22.3,28-09-2020,2020,Sep
8513,Business Analyst,Wipro,Kolkata,R,Mid-Level,24.3,19-05-2021,2021,May
8514,ML Engineer,Capgemini,Chennai,Power BI,Fresher,6.4,17-02-2021,2021,Feb
8515,Data Engineer,Accenture,Mumbai,Machine Learning,Fresher,11.6,11-08-2021,2021,Aug
8516,Data Analyst,Wipro,Delhi,AWS,Fresher,23.1,29-01-2021,2021,Jan
8517,Project Manager,Zoho,Gurgaon,Tableau,Senior,11.2,19-08-2022,2022,Aug
8518,Data Scientist,Wipro,Kolkata,Excel,Senior,28.6,23-02-2023,2023,Feb
8519,Data Analyst,Oracle,Mumbai,Spark,Fresher,29.3,15-01-2021,2021,Jan
8520,Data Analyst,Tech Mahindra,Bangalore,Power BI,Mid-Level,20,31-12-2022,2022,Dec
8521,Business Analyst,Oracle,Hyderabad,Excel,Mid-Level,5.9,09-05-2020,2020,May
8522,Software Engineer,Accenture,Mumbai,AWS,Senior,22.2,06-03-2022,2022,Mar
8523,Data Scientist,Flipkart,Kolkata,SQL,Fresher,16.2,20-05-2022,2022,May
8524,Software Engineer,Zoho,Chennai,Excel,Mid-Level,27.3,19-12-2021,2021,Dec
8525,ML Engineer,Zoho,Gurgaon,R,Senior,8.8,01-12-2020,2020,Dec
8526,Data Scientist,TCS,Gurgaon,SQL,Fresher,26,08-01-2023,2023,Jan
8527,Data Analyst,Wipro,Chennai,Power BI,Mid-Level,8.9,15-10-2021,2021,Oct
8528,Data Analyst,Deloitte,Mumbai,Spark,Senior,27.9,15-04-2021,2021,Apr
8529,Project Manager,Cognizant,Delhi,Python,Fresher,15,11-01-2020,2020,Jan
8530,Data Engineer,Tech Mahindra,Mumbai,R,Mid-Level,10.7,12-01-2021,2021,Jan
8531,DevOps Engineer,Oracle,Chennai,SQL,Mid-Level,23.5,01-07-2020,2020,Jul
8532,Data Scientist,IBM,Mumbai,Python,Leadership,15.9,02-10-2022,2022,Oct
8533,Data Analyst,IBM,Pune,AWS,Fresher,25.9,21-06-2020,2020,Jun
8534,Data Analyst,HCLTech,Hyderabad,Excel,Mid-Level,25,01-03-2022,2022,Mar
8535,Data Engineer,Capgemini,Ahmedabad,Azure,Fresher,25.4,14-01-2022,2022,Jan
8536,Software Engineer,Capgemini,Kolkata,Azure,Mid-Level,21.8,16-01-2020,2020,Jan
8537,Project Manager,Infosys,Delhi,Excel,Fresher,12.7,29-08-2022,2022,Aug
8538,Project Manager,Tech Mahindra,Gurgaon,Power BI,Mid-Level,21.7,14-04-2021,2021,Apr
8539,Project Manager,Wipro,Bangalore,AWS,Mid-Level,11,14-10-2020,2020,Oct
8540,Software Engineer,Zoho,Noida,Python,Mid-Level,21.1,25-02-2021,2021,Feb
8541,Data Engineer,Deloitte,Kolkata,R,Mid-Level,17,10-06-2021,2021,Jun
8542,Data Engineer,Tech Mahindra,Ahmedabad,R,Mid-Level,4.7,08-03-2021,2021,Mar
8543,Business Analyst,TCS,Noida,SQL,Senior,13.5,26-08-2020,2020,Aug
8544,ML Engineer,Capgemini,Gurgaon,AWS,Fresher,27.6,30-08-2022,2022,Aug
8545,Software Engineer,HCLTech,Noida,Tableau,Mid-Level,13.7,31-10-2021,2021,Oct
8546,ML Engineer,TCS,Delhi,Python,Mid-Level,23.4,27-06-2022,2022,Jun
8547,Data Scientist,Wipro,Bangalore,Machine Learning,Mid-Level,6,28-05-2021,2021,May
8548,Project Manager,Wipro,Kolkata,AWS,Mid-Level,8,22-05-2020,2020,May
8549,Data Scientist,TCS,Ahmedabad,Tableau,Mid-Level,23.6,25-06-2022,2022,Jun
8550,DevOps Engineer,Zoho,Bangalore,Excel,Mid-Level,22,26-09-2022,2022,Sep
8551,Data Scientist,IBM,Ahmedabad,Azure,Leadership,27.4,08-12-2020,2020,Dec
8552,ML Engineer,Oracle,Gurgaon,R,Leadership,10.8,04-12-2022,2022,Dec
8553,Business Analyst,Accenture,Delhi,Spark,Mid-Level,26.5,10-06-2020,2020,Jun
8554,Data Engineer,Zoho,Ahmedabad,SQL,Mid-Level,7.1,29-01-2021,2021,Jan
8555,Business Analyst,Tech Mahindra,Ahmedabad,R,Senior,15.9,19-01-2022,2022,Jan
8556,Software Engineer,Deloitte,Chennai,Spark,Senior,9.2,22-09-2022,2022,Sep
8557,Project Manager,Oracle,Kolkata,Power BI,Mid-Level,17.3,27-04-2022,2022,Apr
8558,Project Manager,Oracle,Bangalore,Machine Learning,Leadership,7.7,09-07-2021,2021,Jul
8559,ML Engineer,HCLTech,Chennai,Python,Mid-Level,27.2,28-04-2020,2020,Apr
8560,Data Scientist,Infosys,Gurgaon,Machine Learning,Mid-Level,21.7,27-08-2021,2021,Aug
8561,Software Engineer,Deloitte,Chennai,Excel,Fresher,11.6,30-05-2022,2022,May
8562,Business Analyst,Amazon,Delhi,Excel,Leadership,25.3,03-03-2021,2021,Mar
8563,DevOps Engineer,Flipkart,Delhi,SQL,Mid-Level,6.9,20-10-2021,2021,Oct
8564,Data Scientist,Infosys,Ahmedabad,Excel,Senior,19.2,15-01-2021,2021,Jan
8565,DevOps Engineer,Zoho,Kolkata,Excel,Mid-Level,16.8,29-09-2022,2022,Sep
8566,ML Engineer,Cognizant,Gurgaon,Spark,Mid-Level,5.6,27-11-2022,2022,Nov
8567,Data Analyst,Flipkart,Mumbai,Python,Fresher,23.3,16-09-2021,2021,Sep
8568,ML Engineer,Wipro,Delhi,Power BI,Mid-Level,16.7,08-02-2022,2022,Feb
8569,Data Engineer,Deloitte,Noida,Excel,Mid-Level,12.4,12-10-2020,2020,Oct
8570,Project Manager,Cognizant,Chennai,Power BI,Mid-Level,24.3,04-09-2020,2020,Sep
8571,ML Engineer,Zoho,Hyderabad,Azure,Mid-Level,7,13-10-2020,2020,Oct
8572,Data Engineer,Wipro,Mumbai,SQL,Mid-Level,18.9,26-10-2021,2021,Oct
8573,Business Analyst,Accenture,Kolkata,Excel,Mid-Level,21,07-09-2020,2020,Sep
8574,Data Engineer,Accenture,Ahmedabad,Python,Mid-Level,26.4,20-03-2020,2020,Mar
8575,DevOps Engineer,Zoho,Delhi,Spark,Senior,21.8,19-02-2022,2022,Feb
8576,DevOps Engineer,Cognizant,Delhi,Spark,Fresher,25.4,06-04-2022,2022,Apr
8577,Business Analyst,Deloitte,Bangalore,Excel,Fresher,13.5,21-03-2022,2022,Mar
8578,Data Scientist,Oracle,Chennai,AWS,Leadership,4.7,01-06-2022,2022,Jun
8579,ML Engineer,Infosys,Delhi,Spark,Fresher,11,28-08-2020,2020,Aug
8580,Software Engineer,IBM,Chennai,Azure,Fresher,13.2,23-12-2020,2020,Dec
8581,ML Engineer,Oracle,Hyderabad,Excel,Mid-Level,12.6,03-12-2020,2020,Dec
8582,DevOps Engineer,Infosys,Mumbai,Tableau,Mid-Level,12.9,27-04-2022,2022,Apr
8583,Business Analyst,Capgemini,Delhi,R,Mid-Level,27.5,09-07-2022,2022,Jul
8584,Software Engineer,Flipkart,Bangalore,SQL,Mid-Level,19,25-06-2022,2022,Jun
8585,Software Engineer,TCS,Ahmedabad,Python,Senior,16.2,14-03-2021,2021,Mar
8586,Business Analyst,Tech Mahindra,Chennai,AWS,Mid-Level,13.2,28-04-2020,2020,Apr
8587,Business Analyst,Oracle,Gurgaon,Excel,Fresher,26.5,24-05-2021,2021,May
8588,ML Engineer,IBM,Gurgaon,Tableau,Mid-Level,23.3,03-07-2020,2020,Jul
8589,DevOps Engineer,Infosys,Kolkata,R,Mid-Level,4.7,14-01-2020,2020,Jan
8590,Business Analyst,IBM,Mumbai,Azure,Fresher,21,14-06-2020,2020,Jun
8591,Project Manager,Capgemini,Noida,Power BI,Senior,21.8,28-02-2021,2021,Feb
8592,Business Analyst,Flipkart,Delhi,Machine Learning,Senior,28.7,10-01-2022,2022,Jan
8593,Data Engineer,Tech Mahindra,Chennai,Spark,Senior,9.1,20-02-2021,2021,Feb
8594,ML Engineer,Cognizant,Ahmedabad,Machine Learning,Mid-Level,15.7,09-06-2021,2021,Jun
8595,Data Engineer,Cognizant,Ahmedabad,R,Mid-Level,14.1,28-10-2021,2021,Oct
8596,Data Scientist,IBM,Gurgaon,Tableau,Mid-Level,19,18-10-2021,2021,Oct
8597,Data Scientist,Deloitte,Gurgaon,Machine Learning,Leadership,29.3,07-04-2021,2021,Apr
8598,Business Analyst,IBM,Pune,R,Leadership,19.3,15-08-2021,2021,Aug
8599,Data Scientist,TCS,Gurgaon,Tableau,Fresher,23.6,02-05-2020,2020,May
8600,Business Analyst,Flipkart,Hyderabad,AWS,Mid-Level,22.9,08-05-2020,2020,May
8601,Project Manager,Accenture,Ahmedabad,Python,Fresher,5.5,17-10-2020,2020,Oct
8602,DevOps Engineer,Tech Mahindra,Kolkata,AWS,Fresher,9.2,17-10-2020,2020,Oct
8603,Data Engineer,Amazon,Hyderabad,Tableau,Senior,15,12-08-2022,2022,Aug
8604,Data Scientist,HCLTech,Chennai,Spark,Fresher,7.9,14-07-2021,2021,Jul
8605,Software Engineer,Flipkart,Gurgaon,Excel,Fresher,28.6,25-09-2022,2022,Sep
8606,Business Analyst,Flipkart,Delhi,Machine Learning,Fresher,29,28-08-2022,2022,Aug
8607,Project Manager,Cognizant,Delhi,R,Mid-Level,4.6,06-07-2021,2021,Jul
8608,DevOps Engineer,Capgemini,Pune,Python,Mid-Level,22.3,15-07-2020,2020,Jul
8609,Project Manager,Deloitte,Pune,Tableau,Mid-Level,22.4,20-04-2022,2022,Apr
8610,Software Engineer,Oracle,Pune,Excel,Mid-Level,29.3,15-10-2020,2020,Oct
8611,DevOps Engineer,Capgemini,Ahmedabad,SQL,Fresher,22.7,18-12-2020,2020,Dec
8612,ML Engineer,TCS,Hyderabad,R,Fresher,19.3,09-07-2022,2022,Jul
8613,ML Engineer,HCLTech,Delhi,Tableau,Mid-Level,6.3,16-02-2023,2023,Feb
8614,Data Analyst,HCLTech,Mumbai,Azure,Senior,24.8,10-04-2022,2022,Apr
8615,DevOps Engineer,Accenture,Delhi,Excel,Mid-Level,11.7,04-02-2020,2020,Feb
8616,ML Engineer,Flipkart,Bangalore,Azure,Mid-Level,14.3,05-09-2020,2020,Sep
8617,Software Engineer,Accenture,Kolkata,Machine Learning,Mid-Level,27.4,12-01-2021,2021,Jan
8618,Data Analyst,Wipro,Delhi,Power BI,Senior,5.8,02-11-2022,2022,Nov
8619,Project Manager,Deloitte,Chennai,Tableau,Mid-Level,16.2,23-03-2020,2020,Mar
8620,Data Engineer,TCS,Hyderabad,Power BI,Mid-Level,18.9,05-11-2022,2022,Nov
8621,Data Engineer,Wipro,Chennai,Excel,Mid-Level,10.2,23-01-2021,2021,Jan
8622,ML Engineer,Cognizant,Chennai,Machine Learning,Senior,6.2,04-12-2022,2022,Dec
8623,Project Manager,Deloitte,Ahmedabad,Tableau,Mid-Level,23.8,06-07-2021,2021,Jul
8624,Data Engineer,TCS,Mumbai,Azure,Fresher,7.6,06-09-2022,2022,Sep
8625,Data Scientist,Amazon,Pune,Python,Fresher,29,14-04-2022,2022,Apr
8626,ML Engineer,Zoho,Mumbai,Spark,Senior,25.7,12-11-2021,2021,Nov
8627,Data Engineer,Zoho,Mumbai,AWS,Mid-Level,27.8,02-04-2022,2022,Apr
8628,Project Manager,Zoho,Bangalore,Python,Leadership,13.6,26-03-2021,2021,Mar
8629,Data Analyst,Oracle,Mumbai,R,Senior,10.2,18-06-2022,2022,Jun
8630,Data Analyst,TCS,Hyderabad,Spark,Senior,26.3,08-07-2020,2020,Jul
8631,Software Engineer,Flipkart,Chennai,Excel,Mid-Level,11.6,07-06-2021,2021,Jun
8632,Data Analyst,IBM,Ahmedabad,AWS,Mid-Level,19.3,13-10-2020,2020,Oct
8633,Data Analyst,Cognizant,Hyderabad,Python,Mid-Level,15.3,22-01-2022,2022,Jan
8634,Software Engineer,Cognizant,Noida,Spark,Fresher,17.2,15-07-2022,2022,Jul
8635,DevOps Engineer,Accenture,Gurgaon,Excel,Mid-Level,12.7,14-11-2022,2022,Nov
8636,Business Analyst,HCLTech,Ahmedabad,Tableau,Senior,23.7,15-12-2020,2020,Dec
8637,Software Engineer,Flipkart,Delhi,Tableau,Fresher,23.9,09-05-2021,2021,May
8638,Business Analyst,Zoho,Gurgaon,R,Mid-Level,9,23-02-2020,2020,Feb
8639,Project Manager,Deloitte,Hyderabad,Power BI,Mid-Level,17.3,12-08-2021,2021,Aug
8640,Data Engineer,Wipro,Ahmedabad,AWS,Senior,21.6,11-04-2020,2020,Apr
8641,Data Scientist,TCS,Pune,Azure,Mid-Level,5.6,07-01-2020,2020,Jan
8642,DevOps Engineer,Deloitte,Mumbai,SQL,Fresher,24.5,02-02-2022,2022,Feb
8643,Project Manager,Flipkart,Ahmedabad,Excel,Fresher,24.6,09-07-2020,2020,Jul
8644,Business Analyst,Oracle,Delhi,Power BI,Mid-Level,26,18-01-2020,2020,Jan
8645,Data Engineer,Oracle,Hyderabad,Power BI,Senior,13.7,16-06-2021,2021,Jun
8646,Software Engineer,Infosys,Bangalore,Spark,Mid-Level,27.9,20-05-2022,2022,May
8647,Business Analyst,Flipkart,Noida,Power BI,Fresher,24.2,21-01-2021,2021,Jan
8648,Data Engineer,Amazon,Hyderabad,Machine Learning,Mid-Level,17.9,12-05-2020,2020,May
8649,ML Engineer,Amazon,Kolkata,Azure,Mid-Level,22,26-06-2020,2020,Jun
8650,Business Analyst,Tech Mahindra,Kolkata,Machine Learning,Mid-Level,6.7,22-01-2021,2021,Jan
8651,Project Manager,Wipro,Hyderabad,SQL,Mid-Level,19.7,26-09-2021,2021,Sep
8652,ML Engineer,IBM,Ahmedabad,R,Mid-Level,25.8,09-11-2022,2022,Nov
8653,Software Engineer,Amazon,Hyderabad,Python,Senior,18.2,21-01-2021,2021,Jan
8654,Project Manager,Flipkart,Pune,Azure,Mid-Level,16.7,13-09-2022,2022,Sep
8655,Software Engineer,Accenture,Pune,R,Mid-Level,5.6,15-12-2021,2021,Dec
8656,Business Analyst,Wipro,Pune,R,Mid-Level,12.5,20-07-2020,2020,Jul
8657,Data Scientist,Wipro,Bangalore,Spark,Senior,9.2,26-11-2021,2021,Nov
8658,Business Analyst,TCS,Ahmedabad,Tableau,Senior,7.9,01-11-2020,2020,Nov
8659,Software Engineer,Deloitte,Ahmedabad,Machine Learning,Mid-Level,16.1,08-06-2021,2021,Jun
8660,Project Manager,Deloitte,Ahmedabad,Tableau,Fresher,10,11-03-2021,2021,Mar
8661,Software Engineer,Zoho,Kolkata,Excel,Fresher,19.4,07-02-2023,2023,Feb
8662,Business Analyst,Deloitte,Bangalore,Tableau,Senior,22.7,16-01-2021,2021,Jan
8663,Data Scientist,Wipro,Chennai,Power BI,Senior,24.1,25-05-2022,2022,May
8664,Business Analyst,HCLTech,Pune,AWS,Mid-Level,28.9,27-04-2022,2022,Apr
8665,ML Engineer,Capgemini,Bangalore,AWS,Senior,10.8,08-03-2022,2022,Mar
8666,Project Manager,IBM,Noida,SQL,Senior,26.9,20-05-2020,2020,May
8667,DevOps Engineer,Wipro,Gurgaon,Spark,Senior,27.3,05-07-2021,2021,Jul
8668,Business Analyst,Wipro,Ahmedabad,R,Senior,21.6,20-01-2021,2021,Jan
8669,Data Analyst,TCS,Delhi,Machine Learning,Senior,22.1,05-11-2022,2022,Nov
8670,ML Engineer,Oracle,Bangalore,Tableau,Fresher,6.2,19-08-2020,2020,Aug
8671,Business Analyst,Accenture,Hyderabad,Tableau,Senior,20.3,29-09-2020,2020,Sep
8672,Business Analyst,Amazon,Ahmedabad,Excel,Mid-Level,10.4,13-10-2020,2020,Oct
8673,Data Analyst,Zoho,Chennai,AWS,Mid-Level,25.6,20-01-2022,2022,Jan
8674,Data Scientist,IBM,Ahmedabad,Spark,Mid-Level,29.3,06-01-2022,2022,Jan
8675,Software Engineer,Tech Mahindra,Delhi,Excel,Leadership,21.9,08-10-2021,2021,Oct
8676,ML Engineer,IBM,Delhi,SQL,Leadership,17.9,29-08-2021,2021,Aug
8677,Business Analyst,Infosys,Noida,Spark,Fresher,13.1,16-12-2020,2020,Dec
8678,ML Engineer,Zoho,Noida,AWS,Mid-Level,6.1,07-03-2022,2022,Mar
